id,layer,family,name,export_name,request_type,status,target,differentiability,fusion_tags,source_tags
prometheus.cost_model.estimate-throughput,prometheus,cost_model,estimateThroughput,costModelEstimateThroughput,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.rank-schedules,prometheus,cost_model,rankSchedules,costModelRankSchedules,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.search-epilogue-fusion,prometheus,cost_model,searchEpilogueFusion,costModelSearchEpilogueFusion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.search-pipeline-depth,prometheus,cost_model,searchPipelineDepth,costModelSearchPipelineDepth,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.search-tile-shape,prometheus,cost_model,searchTileShape,costModelSearchTileShape,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.cost_model.search-warp-assignment,prometheus,cost_model,searchWarpAssignment,costModelSearchWarpAssignment,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.actor,prometheus,ir_module,actor,irModuleActor,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.argument,prometheus,ir_module,argument,irModuleArgument,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.assert,prometheus,ir_module,assert,irModuleAssert,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.assume,prometheus,ir_module,assume,irModuleAssume,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.block,prometheus,ir_module,block,irModuleBlock,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.call,prometheus,ir_module,call,irModuleCall,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.constant,prometheus,ir_module,constant,irModuleConstant,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.debug-value,prometheus,ir_module,debugValue,irModuleDebugValue,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.external,prometheus,ir_module,external,irModuleExternal,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.function,prometheus,ir_module,function,irModuleFunction,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.global,prometheus,ir_module,global,irModuleGlobal,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.kernel,prometheus,ir_module,kernel,irModuleKernel,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.metadata,prometheus,ir_module,metadata,irModuleMetadata,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.module,prometheus,ir_module,module,irModuleModule,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.region,prometheus,ir_module,region,irModuleRegion,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.result,prometheus,ir_module,result,irModuleResult,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.return,prometheus,ir_module,return,irModuleReturn,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.source-location,prometheus,ir_module,sourceLocation,irModuleSourceLocation,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.symbol,prometheus,ir_module,symbol,irModuleSymbol,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.trap,prometheus,ir_module,trap,irModuleTrap,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.unreachable,prometheus,ir_module,unreachable,irModuleUnreachable,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.ir_module.yield,prometheus,ir_module,yield,irModuleYield,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.matrix.anytime-bitplane-matmul,prometheus,matrix,anytimeBitplaneMatmul,matrixAnytimeBitplaneMatmul,CompilerOpRequest,research,compiler;sm86,not-applicable,,
prometheus.matrix.block-matmul,prometheus,matrix,blockMatmul,matrixBlockMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.block-sparse-matmul,prometheus,matrix,blockSparseMatmul,matrixBlockSparseMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.fused-epilogue-matmul,prometheus,matrix,fusedEpilogueMatmul,matrixFusedEpilogueMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.grid-matmul,prometheus,matrix,gridMatmul,matrixGridMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.grouped-matmul,prometheus,matrix,groupedMatmul,matrixGroupedMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.masked-matmul,prometheus,matrix,maskedMatmul,matrixMaskedMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mixed-input-matmul,prometheus,matrix,mixedInputMatmul,matrixMixedInputMatmul,CompilerOpRequest,standard,compiler;future-or-emulated;sm86,not-applicable,,
prometheus.matrix.mma,prometheus,matrix,mma,matrixMma,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mma-bf16,prometheus,matrix,mmaBf16,matrixMmaBf16,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mma-binary,prometheus,matrix,mmaBinary,matrixMmaBinary,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mma-fp16,prometheus,matrix,mmaFp16,matrixMmaFp16,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mma-int4,prometheus,matrix,mmaInt4,matrixMmaInt4,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mma-int8,prometheus,matrix,mmaInt8,matrixMmaInt8,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mma-sparse,prometheus,matrix,mmaSparse,matrixMmaSparse,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.mma-tf32,prometheus,matrix,mmaTf32,matrixMmaTf32,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.optimizer-consumed-matmul,prometheus,matrix,optimizerConsumedMatmul,matrixOptimizerConsumedMatmul,CompilerOpRequest,research,compiler;sm86,not-applicable,,
prometheus.matrix.persistent-matmul,prometheus,matrix,persistentMatmul,matrixPersistentMatmul,CompilerOpRequest,standard,compiler;future-or-emulated;sm86,not-applicable,,
prometheus.matrix.quantized-matmul,prometheus,matrix,quantizedMatmul,matrixQuantizedMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.residue-corrected-matmul,prometheus,matrix,residueCorrectedMatmul,matrixResidueCorrectedMatmul,CompilerOpRequest,research,compiler;sm86,not-applicable,,
prometheus.matrix.semiring-matmul,prometheus,matrix,semiringMatmul,matrixSemiringMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.simt-matmul,prometheus,matrix,simtMatmul,matrixSimtMatmul,CompilerOpRequest,standard,compiler;future-or-emulated;sm86,not-applicable,,
prometheus.matrix.split-kmatmul,prometheus,matrix,splitKMatmul,matrixSplitKMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.stream-kmatmul,prometheus,matrix,streamKMatmul,matrixStreamKMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.matrix.warp-matmul,prometheus,matrix,warpMatmul,matrixWarpMatmul,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.memory.address-space-cast,prometheus,memory,addressSpaceCast,memoryAddressSpaceCast,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.alias-view,prometheus,memory,aliasView,memoryAliasView,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.alignment-assume,prometheus,memory,alignmentAssume,memoryAlignmentAssume,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.alloca,prometheus,memory,alloca,memoryAlloca,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.allocate,prometheus,memory,allocate,memoryAllocate,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.async-commit,prometheus,memory,asyncCommit,memoryAsyncCommit,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.async-copy,prometheus,memory,asyncCopy,memoryAsyncCopy,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.async-wait,prometheus,memory,asyncWait,memoryAsyncWait,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.atomic-compare-exchange,prometheus,memory,atomicCompareExchange,memoryAtomicCompareExchange,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.atomic-load,prometheus,memory,atomicLoad,memoryAtomicLoad,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.atomic-rmw,prometheus,memory,atomicRmw,memoryAtomicRmw,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.atomic-store,prometheus,memory,atomicStore,memoryAtomicStore,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.bounds-check,prometheus,memory,boundsCheck,memoryBoundsCheck,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.cache-hint,prometheus,memory,cacheHint,memoryCacheHint,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.copy,prometheus,memory,copy,memoryCopy,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.deallocate,prometheus,memory,deallocate,memoryDeallocate,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.evict-hint,prometheus,memory,evictHint,memoryEvictHint,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.fill,prometheus,memory,fill,memoryFill,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.gather,prometheus,memory,gather,memoryGather,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.lifetime-end,prometheus,memory,lifetimeEnd,memoryLifetimeEnd,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.lifetime-start,prometheus,memory,lifetimeStart,memoryLifetimeStart,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.load,prometheus,memory,load,memoryLoad,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.masked-load,prometheus,memory,maskedLoad,memoryMaskedLoad,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.masked-store,prometheus,memory,maskedStore,memoryMaskedStore,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.memcpy,prometheus,memory,memcpy,memoryMemcpy,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.memmove,prometheus,memory,memmove,memoryMemmove,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.memory-fence,prometheus,memory,memoryFence,memoryMemoryFence,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.memset,prometheus,memory,memset,memoryMemset,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.no-alias,prometheus,memory,noAlias,memoryNoAlias,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.pointer-add,prometheus,memory,pointerAdd,memoryPointerAdd,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.pointer-diff,prometheus,memory,pointerDiff,memoryPointerDiff,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.prefetch,prometheus,memory,prefetch,memoryPrefetch,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.reshape-view,prometheus,memory,reshapeView,memoryReshapeView,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.scatter,prometheus,memory,scatter,memoryScatter,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.store,prometheus,memory,store,memoryStore,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.subview,prometheus,memory,subview,memorySubview,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.transpose-view,prometheus,memory,transposeView,memoryTransposeView,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.memory.view,prometheus,memory,view,memoryView,CompilerOpRequest,standard,compiler,not-applicable,,
prometheus.parallel.arrive-barrier,prometheus,parallel,arriveBarrier,parallelArriveBarrier,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.ballot,prometheus,parallel,ballot,parallelBallot,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.block-barrier,prometheus,parallel,blockBarrier,parallelBlockBarrier,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.block-broadcast,prometheus,parallel,blockBroadcast,parallelBlockBroadcast,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.block-id,prometheus,parallel,blockId,parallelBlockId,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.block-reduce,prometheus,parallel,blockReduce,parallelBlockReduce,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.block-scan,prometheus,parallel,blockScan,parallelBlockScan,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.cluster-id,prometheus,parallel,clusterId,parallelClusterId,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.cooperative-group,prometheus,parallel,cooperativeGroup,parallelCooperativeGroup,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.grid-barrier,prometheus,parallel,gridBarrier,parallelGridBarrier,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.grid-id,prometheus,parallel,gridId,parallelGridId,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.grid-reduce,prometheus,parallel,gridReduce,parallelGridReduce,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.grid-scan,prometheus,parallel,gridScan,parallelGridScan,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.lane-id,prometheus,parallel,laneId,parallelLaneId,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.match-all,prometheus,parallel,matchAll,parallelMatchAll,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.match-any,prometheus,parallel,matchAny,parallelMatchAny,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.named-barrier,prometheus,parallel,namedBarrier,parallelNamedBarrier,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.num-blocks,prometheus,parallel,numBlocks,parallelNumBlocks,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.num-threads,prometheus,parallel,numThreads,parallelNumThreads,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.num-warps,prometheus,parallel,numWarps,parallelNumWarps,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.shuffle,prometheus,parallel,shuffle,parallelShuffle,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.shuffle-down,prometheus,parallel,shuffleDown,parallelShuffleDown,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.shuffle-up,prometheus,parallel,shuffleUp,parallelShuffleUp,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.shuffle-xor,prometheus,parallel,shuffleXor,parallelShuffleXor,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.thread-id,prometheus,parallel,threadId,parallelThreadId,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.try-wait-barrier,prometheus,parallel,tryWaitBarrier,parallelTryWaitBarrier,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.vote-all,prometheus,parallel,voteAll,parallelVoteAll,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.vote-any,prometheus,parallel,voteAny,parallelVoteAny,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.wait-barrier,prometheus,parallel,waitBarrier,parallelWaitBarrier,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.warp-barrier,prometheus,parallel,warpBarrier,parallelWarpBarrier,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.warp-broadcast,prometheus,parallel,warpBroadcast,parallelWarpBroadcast,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
prometheus.parallel.warp-id,prometheus,parallel,warpId,parallelWarpId,CompilerOpRequest,standard,compiler;sm86,not-applicable,,
